polarity,title,review,review_length
1,Characters & Plot Keep Your Eyes Glued to Pages,typical novel good vs evil characters plot intrigue grab hold making difficut put book must read anyone enjoys reading creatures night horrors inflict world,156
1,Thorough small job cleaning,huge improvement previous dustbuster 7 volts making noise actual work reading glowing reviews ordered chv1400 14.4v model worth 's pain clean remind worth effort properly care know continue enjoy long time,205
1,good all-around lens.,use xti t1i needs lots light sharp photos light adequate photos wonderful fast focus good all-around lens,105
1,A Helpful Text,learning little points grammar idiomatic phrases n't see language-learning systems rosetta stone pimsleur,105
1,Great item for an office,use tassimo office great offer clients different choices coffee drinks negative thing would say little bit loud brewing also t-disc 's kind expensive clients feel special order specialty drink us,195
0,Not Recommended. Defective Manufacturing.,recommend sennheiser mx55 earlier year bought pair less month later plastic covers began unraveling several places showing bare wire underneath.in fact one user pictures amazon site shows thing happening 's bad since sound quality decent lasted,244
0,Nice shaver but poor shavin arond the mouth and chin,shaver compact quick charging efficient however experienced big problem good shaving hair around mouth upper lip chin neck etc quick however took lot effort get hair around upper lip actually caused nasty breakouts using thing 2 months matter breakouts reoccur mostly due extra effort required get good shave upper lip,318
1,Great product but bad shipping.,leaking baking soda received still great product works great toothpaste mixed coconut oil,89
1,Cary's book takes me back to Nantucket.,love nantucket got book cary opinion best photographer island photos beautiful transported back nantucket look pages book somehow captures full feeling nantucket grateful 's magical place cary 's photos bring back wonderful memories every time look,248
0,flaws in ths camcorder,flaws camcorder power save function automatically shuts camcorder ever recording mode happen always get please read reviews various sites buying expensive one,158
0,"Documents are supposed to be communicated, right?",using product means hard impossible share documents satisfactory way non-office users think 's bad,98
1,The Funniest Movie of The Decade!,slapstick non-stop humor leave laughing till die star cast including brooke shields mike stoyanov mr.t bobcat goldwaith many others enjoyed re-animator 'll love,160
0,Utterly horrid,vintage film used documentary stretched fit 16:9 aspect ratio result ugly distorted mess acceptable,99
1,NOW Foods CLA 800mg,good product best used n't notice changes metabolish 'd would liked,67
0,not what I expected,description boasted lots lots pictures bought hopes could show 4 year-old expect got received book pictures black white nothing get excited returned book promptly,162
1,I'm for it,love olay products one feels great skin made face look feel better even like scent,82
1,Wings got me,s.o.s hits like train.lord thighs sign things come.the production improvement.often overlooked days deserves 5 stars,116
1,"GOOD PRICE, MUST USE BLENDER",product works great great price one problem thick use blender order drink else end chunks bottom cup recommend,110
0,OMG make it stop,tried finish thing really end blanket hiding face find movie actually somehow even hideous annoying audio never look cousin recommended way may even kill,153
