polarity,title,review,review_length
1,Great R&R / Pop from the '70s.,new york rock roll ensemble small collection great songs album opinion n't miss one 70s style rock 'n roll appeals recordings clean production quality exceptional highly recommend one,183
0,ME VINO DAÑADA,vino dañada la unidad donde se colocan las hojillas corta hace bastante ruido como si fuese una maquina nueva.atentamente saul diaz,131
1,Peter Cetera is the BEST modern romantist of our time!,album made cry classic peter way best chicago still someone else mentioned 100 years along sinatra playing love balads bravo pc keep good work love always terryps yes 13 years old 50 tears old,192
0,Authors reviewing their own books?,read book since date 11/1/2004 amazon states released yet.dr jacobs obvioulsy read book since nom de plume four arrows listed co-author,135
1,great,lights work well home glad find replace set bright plain ugly installed easily work perfectly,93
1,"Finally, the right adapter",son tried several sequences adapters without success finally adapter 13 inch macbook needed one video one audio cable watch streaming video e.g netflix instant watch tv,168
0,Those who are untalented tend to lean towards shock,truth people untalented tend lean towards shock howard stern jerry springer alice cooper ann coulter right wing conservative right mind would listen tripe blond bimbo,166
1,Greatest Hits,finally got see frankie beverly concert fox theater detroit mi brought place get album paid half price amazon cd,112
1,The Funding Fathers,good series take us origins united states history body film bit slow still worth enough seeing,94
0,Totally INACCURATE,showed temp 98.6 per thermometer went doctor 102 reliable followed steps/tips etc etc happened several times lives,114
0,terrible,one worst films misfortune watch ever plot weak actors act like school children actual story line gone far astrey real book complete boring dissapointment suggest film thrown nearest garbage truck,196
1,solid fun,solid little basketball set toddler son 13 months old tall enough dunk lowest setting love 'grows kid lengthen hoop piece tends loosen several dunks sure 's stuffed backboard enough force,187
0,What a waste of money!,cried first three chapters book husband made stop reading negative needed overwhelming news expecting twins would recommend book expectant mother would take back thought 'd let,176
1,Totle says it all,'d never want get closer lifestyle reading book odd moment finished book arrest headlines,89
1,This album is TIGHT!!!,recoerd snoop 's best yet.the best career move ever made switching limit records,80
0,........eh........,one goes speeding get redy ticket works goes radar source close sucks close guess mean get pay suggest spend little get quality detector,136
0,REALLY small!!,bought fuel belt bought pink one really cute sad news way small bought size medium way tight good muffin top fuel belt guess makes keep running see sight great idea remember order size bigger,191
0,Label Studio Pro,label studio pro work mac os x lion disappointing.lion killed power pc application support another label application suite lion,127
1,AMAZING,durable like thought trash thats actually good looking room decent size disappointed,84
1,Thomas lovers will love,adorable bought complete set plate bowl cup seem sturdy held dishwasher far,75
0,Does not work!,bother buying n't work followed directions said however work,60
1,Fantastic!,several plastic models stores exact soap dispenser looking well made sturdy solid attractive lovely,99
0,Common Sense???,think bradley breathing talking someone would think brain dead author exhibits absolutely common sense anyone would purchase books head examined quickly,152
0,CD's like this are why people download....,one good track smooth noodle maps one good track total devo five songs live told even best ones.no liner notes pictures.it might cheap disc aware exactly getting,161
0,Rather boring,sorry virtually chemistry two leads adam scott jennifer westfeldt looked forward movie indy hype cast high caliber jon hamm maya rudolph kristin wiig going motions script predictable sadly worth four dollars stream,214
1,Marc Anthony's HBO concert,great concert really appreciate marc anthony 's vocal range seen concert dvd good years,87
1,Mental Mathmatics,author good job explaining expect reading book took awhile read due work schedule highly recommend anyone needs develope mathmatics skills,138
1,The Best yet,angel season five one best yet seasons good stores drama spike great last epsode powerful fact bad thing end favorite characters die would love nothing beter bring back future,175
1,Vista Visually Book,book sent time advertised happy service seller,46
